,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
foul_prob[4099],0.543,0.013,0.518,0.567,0.0,0.0,7971.0,5589.0,1.0
foul_prob[4100],0.574,0.013,0.55,0.598,0.0,0.0,7995.0,4876.0,1.0
foul_prob[4101],0.392,0.023,0.344,0.433,0.0,0.0,8546.0,5369.0,1.0
foul_prob[4102],0.457,0.028,0.406,0.512,0.0,0.0,8882.0,4773.0,1.0
foul_prob[4103],0.388,0.013,0.363,0.412,0.0,0.0,7504.0,5774.0,1.0
foul_prob[4104],0.342,0.015,0.313,0.372,0.0,0.0,7582.0,5355.0,1.0
foul_prob[4105],0.494,0.012,0.47,0.519,0.0,0.0,10279.0,4898.0,1.0
foul_prob[4106],0.407,0.011,0.385,0.428,0.0,0.0,7496.0,5776.0,1.0
foul_prob[4107],0.443,0.021,0.403,0.482,0.0,0.0,8005.0,4975.0,1.0
foul_prob[4108],0.557,0.02,0.519,0.595,0.0,0.0,9098.0,4945.0,1.0
foul_prob[4109],0.466,0.015,0.436,0.494,0.0,0.0,6704.0,4898.0,1.0
foul_prob[4110],0.427,0.015,0.398,0.455,0.0,0.0,7595.0,4982.0,1.0
foul_prob[4111],0.586,0.014,0.558,0.613,0.0,0.0,7846.0,5032.0,1.0
foul_prob[4112],0.344,0.018,0.309,0.379,0.0,0.0,8429.0,5069.0,1.0
foul_prob[4113],0.512,0.007,0.499,0.526,0.0,0.0,8359.0,5508.0,1.0
foul_prob[4114],0.468,0.018,0.433,0.505,0.0,0.0,8211.0,5444.0,1.0
foul_prob[4115],0.48,0.016,0.447,0.51,0.0,0.0,7718.0,4813.0,1.0
foul_prob[4116],0.442,0.014,0.416,0.469,0.0,0.0,7852.0,5385.0,1.0
foul_prob[4117],0.486,0.02,0.447,0.525,0.0,0.0,8091.0,5499.0,1.0
foul_prob[4118],0.384,0.015,0.354,0.412,0.0,0.0,8224.0,5689.0,1.0
foul_prob[4119],0.375,0.016,0.343,0.406,0.0,0.0,8045.0,5276.0,1.0
foul_prob[4120],0.479,0.015,0.451,0.511,0.0,0.0,8397.0,4634.0,1.0
foul_prob[4121],0.479,0.015,0.447,0.508,0.0,0.0,7367.0,5178.0,1.0
foul_prob[4122],0.512,0.018,0.476,0.546,0.0,0.0,8443.0,5204.0,1.0
foul_prob[4123],0.52,0.021,0.48,0.562,0.0,0.0,7368.0,5387.0,1.0
foul_prob[4124],0.291,0.016,0.26,0.322,0.0,0.0,6895.0,4926.0,1.0
foul_prob[4125],0.41,0.015,0.381,0.439,0.0,0.0,8941.0,4949.0,1.0
foul_prob[4126],0.492,0.018,0.457,0.528,0.0,0.0,8101.0,5094.0,1.0
foul_prob[4127],0.539,0.02,0.499,0.577,0.0,0.0,8113.0,5203.0,1.0
foul_prob[4128],0.392,0.011,0.369,0.414,0.0,0.0,6809.0,5280.0,1.0
foul_prob[4129],0.387,0.017,0.352,0.418,0.0,0.0,7969.0,5231.0,1.0
foul_prob[4130],0.45,0.011,0.429,0.471,0.0,0.0,8245.0,5275.0,1.0
foul_prob[4131],0.524,0.01,0.504,0.544,0.0,0.0,8753.0,5355.0,1.0
foul_prob[4132],0.482,0.014,0.455,0.51,0.0,0.0,8461.0,4760.0,1.0
foul_prob[4133],0.419,0.014,0.393,0.446,0.0,0.0,6930.0,5093.0,1.0
foul_prob[4134],0.359,0.013,0.332,0.385,0.0,0.0,7427.0,4966.0,1.0
foul_prob[4135],0.486,0.015,0.457,0.515,0.0,0.0,8246.0,5297.0,1.0
foul_prob[4136],0.437,0.016,0.405,0.469,0.0,0.0,8049.0,5138.0,1.0
foul_prob[4137],0.52,0.025,0.47,0.567,0.0,0.0,7954.0,5666.0,1.0
foul_prob[4138],0.431,0.013,0.407,0.456,0.0,0.0,8129.0,4766.0,1.0
foul_prob[4139],0.484,0.015,0.455,0.514,0.0,0.0,7230.0,5769.0,1.0
foul_prob[4140],0.541,0.019,0.504,0.578,0.0,0.0,7954.0,5407.0,1.0
foul_prob[4141],0.458,0.016,0.426,0.489,0.0,0.0,9303.0,5490.0,1.0
foul_prob[4142],0.426,0.01,0.405,0.446,0.0,0.0,7615.0,5162.0,1.0
foul_prob[4143],0.436,0.013,0.411,0.461,0.0,0.0,6896.0,5206.0,1.0
foul_prob[4144],0.392,0.016,0.36,0.424,0.0,0.0,7523.0,5448.0,1.0
foul_prob[4145],0.49,0.016,0.461,0.521,0.0,0.0,7414.0,5516.0,1.0
foul_prob[4146],0.339,0.019,0.301,0.377,0.0,0.0,7645.0,5540.0,1.0
foul_prob[4147],0.483,0.017,0.451,0.517,0.0,0.0,8240.0,5003.0,1.0
foul_prob[4148],0.405,0.021,0.365,0.447,0.0,0.0,8034.0,5234.0,1.0
foul_prob[4149],0.505,0.014,0.479,0.532,0.0,0.0,8372.0,5024.0,1.0
foul_prob[4150],0.372,0.022,0.329,0.416,0.0,0.0,8489.0,4896.0,1.0
foul_prob[4151],0.284,0.019,0.249,0.321,0.0,0.0,7501.0,5469.0,1.0
foul_prob[4152],0.51,0.016,0.479,0.54,0.0,0.0,7461.0,4971.0,1.0
foul_prob[4153],0.45,0.013,0.425,0.476,0.0,0.0,7760.0,5660.0,1.0
foul_prob[4154],0.485,0.009,0.466,0.502,0.0,0.0,8987.0,4888.0,1.0
foul_prob[4155],0.408,0.014,0.382,0.435,0.0,0.0,6247.0,4550.0,1.0
foul_prob[4156],0.484,0.011,0.462,0.505,0.0,0.0,9377.0,4834.0,1.0
foul_prob[4157],0.355,0.018,0.319,0.39,0.0,0.0,8367.0,5746.0,1.0
foul_prob[4158],0.405,0.016,0.374,0.436,0.0,0.0,8359.0,5275.0,1.0
foul_prob[4159],0.428,0.016,0.397,0.462,0.0,0.0,8605.0,4885.0,1.0
foul_prob[4160],0.524,0.013,0.498,0.548,0.0,0.0,7402.0,5425.0,1.0
foul_prob[4161],0.403,0.014,0.375,0.428,0.0,0.0,7921.0,5390.0,1.0
foul_prob[4162],0.434,0.009,0.415,0.452,0.0,0.0,7922.0,5295.0,1.0
foul_prob[4163],0.434,0.022,0.392,0.478,0.0,0.0,8326.0,4608.0,1.0
foul_prob[4164],0.573,0.014,0.547,0.602,0.0,0.0,7758.0,5210.0,1.0
foul_prob[4165],0.463,0.017,0.431,0.498,0.0,0.0,8598.0,5115.0,1.0
foul_prob[4166],0.452,0.015,0.425,0.482,0.0,0.0,6874.0,5370.0,1.0
foul_prob[4167],0.458,0.015,0.431,0.488,0.0,0.0,7863.0,5001.0,1.0
foul_prob[4168],0.4,0.017,0.368,0.433,0.0,0.0,7997.0,5199.0,1.0
foul_prob[4169],0.41,0.012,0.387,0.434,0.0,0.0,8377.0,5413.0,1.0
foul_prob[4170],0.402,0.012,0.379,0.426,0.0,0.0,7579.0,5215.0,1.0
foul_prob[4171],0.398,0.013,0.371,0.423,0.0,0.0,7301.0,5276.0,1.0
foul_prob[4172],0.497,0.016,0.465,0.526,0.0,0.0,7349.0,5087.0,1.0
foul_prob[4173],0.487,0.021,0.447,0.527,0.0,0.0,8270.0,5178.0,1.0
foul_prob[4174],0.512,0.014,0.486,0.539,0.0,0.0,7295.0,5044.0,1.0
foul_prob[4175],0.521,0.022,0.478,0.564,0.0,0.0,8206.0,5622.0,1.0
foul_prob[4176],0.55,0.01,0.53,0.569,0.0,0.0,7853.0,4919.0,1.0
foul_prob[4177],0.532,0.012,0.51,0.555,0.0,0.0,8468.0,5726.0,1.0
foul_prob[4178],0.509,0.016,0.479,0.541,0.0,0.0,7020.0,5396.0,1.0
foul_prob[4179],0.458,0.023,0.413,0.504,0.0,0.0,8296.0,4845.0,1.0
foul_prob[4180],0.44,0.015,0.409,0.469,0.0,0.0,9714.0,5375.0,1.0
foul_prob[4181],0.271,0.02,0.235,0.311,0.0,0.0,7465.0,5582.0,1.0
foul_prob[4182],0.5,0.007,0.487,0.515,0.0,0.0,9629.0,5426.0,1.0
foul_prob[4183],0.304,0.018,0.269,0.338,0.0,0.0,7546.0,4985.0,1.0
foul_prob[4184],0.425,0.009,0.409,0.444,0.0,0.0,7402.0,4759.0,1.0
foul_prob[4185],0.386,0.015,0.359,0.416,0.0,0.0,7330.0,4854.0,1.0
foul_prob[4186],0.396,0.011,0.375,0.418,0.0,0.0,7898.0,5513.0,1.0
foul_prob[4187],0.437,0.018,0.402,0.471,0.0,0.0,8902.0,5520.0,1.0
foul_prob[4188],0.462,0.015,0.432,0.489,0.0,0.0,8982.0,5197.0,1.0
foul_prob[4189],0.329,0.02,0.291,0.37,0.0,0.0,8109.0,5729.0,1.0
foul_prob[4190],0.428,0.013,0.403,0.453,0.0,0.0,7746.0,5865.0,1.0
foul_prob[4191],0.452,0.011,0.431,0.472,0.0,0.0,7754.0,5272.0,1.0
foul_prob[4192],0.392,0.01,0.372,0.412,0.0,0.0,6998.0,5475.0,1.0
foul_prob[4193],0.418,0.01,0.397,0.438,0.0,0.0,7671.0,5164.0,1.0
foul_prob[4194],0.404,0.015,0.375,0.434,0.0,0.0,7644.0,5440.0,1.0
foul_prob[4195],0.472,0.034,0.409,0.544,0.0,0.0,9088.0,5143.0,1.0
foul_prob[4196],0.512,0.019,0.475,0.549,0.0,0.0,7665.0,5460.0,1.0
foul_prob[4197],0.421,0.014,0.394,0.447,0.0,0.0,7379.0,5414.0,1.0
foul_prob[4198],0.398,0.013,0.373,0.424,0.0,0.0,8454.0,5389.0,1.0
foul_prob[4199],0.364,0.016,0.334,0.394,0.0,0.0,7577.0,5352.0,1.0
foul_prob[4200],0.512,0.017,0.48,0.545,0.0,0.0,7490.0,5556.0,1.0
foul_prob[4201],0.495,0.015,0.467,0.525,0.0,0.0,9419.0,4704.0,1.0
foul_prob[4202],0.388,0.013,0.363,0.413,0.0,0.0,6784.0,5372.0,1.0
foul_prob[4203],0.339,0.024,0.294,0.385,0.0,0.0,8455.0,5128.0,1.0
foul_prob[4204],0.385,0.018,0.351,0.419,0.0,0.0,7641.0,5306.0,1.0
foul_prob[4205],0.339,0.021,0.3,0.382,0.0,0.0,8589.0,5403.0,1.0
foul_prob[4206],0.372,0.016,0.341,0.402,0.0,0.0,6916.0,5167.0,1.0
foul_prob[4207],0.421,0.017,0.386,0.454,0.0,0.0,7227.0,5121.0,1.0
foul_prob[4208],0.402,0.022,0.358,0.443,0.0,0.0,7860.0,5306.0,1.0
foul_prob[4209],0.441,0.022,0.398,0.482,0.0,0.0,8527.0,4846.0,1.0
foul_prob[4210],0.466,0.011,0.445,0.486,0.0,0.0,9121.0,5529.0,1.0
foul_prob[4211],0.421,0.012,0.398,0.444,0.0,0.0,6716.0,5305.0,1.0
foul_prob[4212],0.362,0.017,0.33,0.396,0.0,0.0,7875.0,5033.0,1.0
foul_prob[4213],0.323,0.017,0.291,0.355,0.0,0.0,7742.0,5208.0,1.0
foul_prob[4214],0.47,0.007,0.456,0.484,0.0,0.0,8148.0,5173.0,1.0
foul_prob[4215],0.411,0.019,0.376,0.449,0.0,0.0,8459.0,4946.0,1.0
foul_prob[4216],0.345,0.016,0.314,0.377,0.0,0.0,7545.0,5512.0,1.0
foul_prob[4217],0.421,0.015,0.391,0.45,0.0,0.0,7963.0,4997.0,1.0
foul_prob[4218],0.518,0.011,0.497,0.539,0.0,0.0,7401.0,5523.0,1.0
foul_prob[4219],0.394,0.01,0.374,0.414,0.0,0.0,7683.0,5477.0,1.0
foul_prob[4220],0.372,0.019,0.336,0.408,0.0,0.0,8020.0,5450.0,1.0
foul_prob[4221],0.333,0.015,0.302,0.362,0.0,0.0,7780.0,5439.0,1.0
foul_prob[4222],0.348,0.013,0.325,0.375,0.0,0.0,7182.0,5377.0,1.0
foul_prob[4223],0.459,0.015,0.43,0.487,0.0,0.0,7522.0,5660.0,1.0
foul_prob[4224],0.518,0.007,0.506,0.531,0.0,0.0,8080.0,5490.0,1.0
foul_prob[4225],0.568,0.018,0.532,0.601,0.0,0.0,8037.0,5619.0,1.0
foul_prob[4226],0.468,0.023,0.425,0.512,0.0,0.0,8337.0,5347.0,1.0
foul_prob[4227],0.398,0.023,0.353,0.442,0.0,0.0,8040.0,4742.0,1.0
foul_prob[4228],0.488,0.01,0.47,0.507,0.0,0.0,8295.0,4686.0,1.0
foul_prob[4229],0.529,0.018,0.496,0.564,0.0,0.0,7797.0,5526.0,1.0
foul_prob[4230],0.394,0.016,0.364,0.426,0.0,0.0,7290.0,5192.0,1.0
foul_prob[4231],0.44,0.015,0.411,0.469,0.0,0.0,8173.0,4905.0,1.0
foul_prob[4232],0.359,0.015,0.329,0.388,0.0,0.0,7920.0,5311.0,1.0
foul_prob[4233],0.419,0.026,0.367,0.468,0.0,0.0,8314.0,4959.0,1.0
foul_prob[4234],0.473,0.013,0.448,0.501,0.0,0.0,7993.0,5436.0,1.0
foul_prob[4235],0.539,0.019,0.501,0.576,0.0,0.0,7388.0,5220.0,1.0
foul_prob[4236],0.418,0.016,0.389,0.451,0.0,0.0,7757.0,5258.0,1.0
foul_prob[4237],0.432,0.019,0.396,0.468,0.0,0.0,9130.0,5206.0,1.0
foul_prob[4238],0.329,0.018,0.296,0.365,0.0,0.0,7985.0,5306.0,1.0
foul_prob[4239],0.338,0.016,0.305,0.369,0.0,0.0,7899.0,5627.0,1.0
foul_prob[4240],0.44,0.019,0.403,0.476,0.0,0.0,8146.0,5028.0,1.0
foul_prob[4241],0.3,0.016,0.268,0.33,0.0,0.0,7214.0,5509.0,1.0
foul_prob[4242],0.554,0.023,0.506,0.597,0.0,0.0,7804.0,5663.0,1.0
foul_prob[4243],0.419,0.013,0.391,0.442,0.0,0.0,8291.0,5233.0,1.0
foul_prob[4244],0.408,0.014,0.38,0.435,0.0,0.0,7010.0,5655.0,1.0
foul_prob[4245],0.424,0.018,0.389,0.458,0.0,0.0,7883.0,5183.0,1.0
foul_prob[4246],0.459,0.022,0.419,0.502,0.0,0.0,8326.0,5257.0,1.0
foul_prob[4247],0.374,0.017,0.34,0.407,0.0,0.0,8082.0,5317.0,1.0
foul_prob[4248],0.388,0.019,0.35,0.425,0.0,0.0,8619.0,5267.0,1.0
foul_prob[4249],0.48,0.014,0.453,0.509,0.0,0.0,9108.0,4997.0,1.0
foul_prob[4250],0.415,0.023,0.371,0.458,0.0,0.0,8592.0,4886.0,1.0
foul_prob[4251],0.452,0.015,0.422,0.48,0.0,0.0,7640.0,5089.0,1.0
foul_prob[4252],0.555,0.017,0.521,0.587,0.0,0.0,7649.0,5299.0,1.0
foul_prob[4253],0.435,0.021,0.394,0.476,0.0,0.0,7786.0,5164.0,1.0
foul_prob[4254],0.554,0.017,0.521,0.588,0.0,0.0,8285.0,5164.0,1.0
foul_prob[4255],0.433,0.015,0.404,0.463,0.0,0.0,8293.0,5415.0,1.0
foul_prob[4256],0.505,0.018,0.47,0.54,0.0,0.0,7555.0,5543.0,1.0
foul_prob[4257],0.393,0.016,0.364,0.424,0.0,0.0,8165.0,4997.0,1.0
foul_prob[4258],0.442,0.019,0.406,0.479,0.0,0.0,8638.0,5211.0,1.0
foul_prob[4259],0.43,0.014,0.402,0.458,0.0,0.0,8568.0,5550.0,1.0
foul_prob[4260],0.558,0.01,0.537,0.577,0.0,0.0,8590.0,5692.0,1.0
foul_prob[4261],0.461,0.017,0.426,0.494,0.0,0.0,8153.0,5230.0,1.0
foul_prob[4262],0.513,0.019,0.475,0.548,0.0,0.0,8666.0,4980.0,1.0
foul_prob[4263],0.447,0.011,0.426,0.468,0.0,0.0,8938.0,5207.0,1.0
foul_prob[4264],0.316,0.017,0.284,0.349,0.0,0.0,7178.0,4622.0,1.0
foul_prob[4265],0.337,0.017,0.306,0.369,0.0,0.0,7814.0,5100.0,1.0
foul_prob[4266],0.518,0.01,0.499,0.539,0.0,0.0,7572.0,5623.0,1.0
foul_prob[4267],0.486,0.019,0.45,0.523,0.0,0.0,7253.0,5222.0,1.0
foul_prob[4268],0.442,0.018,0.406,0.476,0.0,0.0,7975.0,5025.0,1.0
foul_prob[4269],0.483,0.007,0.468,0.497,0.0,0.0,7286.0,5563.0,1.0
foul_prob[4270],0.412,0.016,0.382,0.444,0.0,0.0,8022.0,5460.0,1.0
foul_prob[4271],0.383,0.014,0.355,0.411,0.0,0.0,6607.0,5338.0,1.0
foul_prob[4272],0.353,0.015,0.324,0.383,0.0,0.0,7492.0,5587.0,1.0
foul_prob[4273],0.5,0.015,0.471,0.53,0.0,0.0,8436.0,5504.0,1.0
foul_prob[4274],0.388,0.016,0.358,0.42,0.0,0.0,6934.0,5430.0,1.0
foul_prob[4275],0.391,0.012,0.368,0.416,0.0,0.0,8482.0,5547.0,1.0
foul_prob[4276],0.381,0.014,0.354,0.409,0.0,0.0,7332.0,5434.0,1.0
foul_prob[4277],0.463,0.021,0.422,0.503,0.0,0.0,8417.0,5159.0,1.0
foul_prob[4278],0.48,0.019,0.441,0.517,0.0,0.0,8256.0,5510.0,1.0
foul_prob[4279],0.429,0.012,0.406,0.452,0.0,0.0,6656.0,5121.0,1.0
foul_prob[4280],0.526,0.021,0.486,0.567,0.0,0.0,7333.0,5173.0,1.0
foul_prob[4281],0.486,0.02,0.446,0.525,0.0,0.0,7881.0,5306.0,1.0
foul_prob[4282],0.379,0.015,0.348,0.406,0.0,0.0,8216.0,5359.0,1.0
foul_prob[4283],0.5,0.019,0.463,0.537,0.0,0.0,9037.0,4913.0,1.0
foul_prob[4284],0.588,0.015,0.561,0.617,0.0,0.0,8085.0,4659.0,1.0
foul_prob[4285],0.335,0.015,0.306,0.364,0.0,0.0,7529.0,5085.0,1.0
foul_prob[4286],0.386,0.011,0.363,0.406,0.0,0.0,6787.0,5181.0,1.0
foul_prob[4287],0.312,0.018,0.277,0.348,0.0,0.0,7326.0,5370.0,1.0
foul_prob[4288],0.381,0.015,0.353,0.412,0.0,0.0,8699.0,5506.0,1.0
foul_prob[4289],0.468,0.015,0.438,0.498,0.0,0.0,8046.0,4961.0,1.0
foul_prob[4290],0.435,0.013,0.409,0.459,0.0,0.0,7503.0,5437.0,1.0
foul_prob[4291],0.367,0.018,0.333,0.404,0.0,0.0,7977.0,4774.0,1.0
foul_prob[4292],0.474,0.015,0.445,0.505,0.0,0.0,8164.0,4844.0,1.0
foul_prob[4293],0.459,0.016,0.429,0.489,0.0,0.0,7811.0,5406.0,1.0
foul_prob[4294],0.526,0.018,0.492,0.561,0.0,0.0,8505.0,5920.0,1.0
foul_prob[4295],0.445,0.018,0.41,0.482,0.0,0.0,9281.0,4729.0,1.0
foul_prob[4296],0.468,0.009,0.452,0.485,0.0,0.0,6466.0,5094.0,1.0
foul_prob[4297],0.402,0.017,0.368,0.432,0.0,0.0,7310.0,4982.0,1.0
foul_prob[4298],0.509,0.026,0.46,0.563,0.0,0.0,8385.0,5084.0,1.0
foul_prob[4299],0.405,0.014,0.376,0.431,0.0,0.0,9048.0,5339.0,1.0
foul_prob[4300],0.549,0.02,0.509,0.586,0.0,0.0,8176.0,4688.0,1.0
foul_prob[4301],0.508,0.008,0.492,0.524,0.0,0.0,8882.0,5592.0,1.0
foul_prob[4302],0.35,0.016,0.32,0.384,0.0,0.0,7666.0,5587.0,1.0
foul_prob[4303],0.481,0.022,0.438,0.522,0.0,0.0,8344.0,5434.0,1.0
foul_prob[4304],0.439,0.009,0.421,0.457,0.0,0.0,8295.0,5287.0,1.0
foul_prob[4305],0.419,0.016,0.389,0.448,0.0,0.0,7915.0,5319.0,1.0
foul_prob[4306],0.426,0.02,0.388,0.465,0.0,0.0,8168.0,4978.0,1.0
foul_prob[4307],0.4,0.016,0.369,0.43,0.0,0.0,7914.0,5290.0,1.0
foul_prob[4308],0.333,0.018,0.299,0.369,0.0,0.0,7722.0,5577.0,1.0
foul_prob[4309],0.379,0.016,0.347,0.41,0.0,0.0,8035.0,5492.0,1.0
foul_prob[4310],0.533,0.024,0.486,0.58,0.0,0.0,9277.0,5218.0,1.0
foul_prob[4311],0.447,0.014,0.421,0.475,0.0,0.0,7687.0,5389.0,1.0
foul_prob[4312],0.335,0.015,0.306,0.364,0.0,0.0,7086.0,5441.0,1.0
foul_prob[4313],0.532,0.013,0.506,0.556,0.0,0.0,9258.0,4953.0,1.0
foul_prob[4314],0.486,0.015,0.456,0.516,0.0,0.0,7333.0,5894.0,1.0
foul_prob[4315],0.393,0.011,0.371,0.413,0.0,0.0,7797.0,4985.0,1.0
foul_prob[4316],0.401,0.012,0.376,0.425,0.0,0.0,6555.0,5176.0,1.0
foul_prob[4317],0.434,0.017,0.402,0.467,0.0,0.0,7722.0,5212.0,1.0
foul_prob[4318],0.414,0.014,0.385,0.438,0.0,0.0,7722.0,5155.0,1.0
foul_prob[4319],0.47,0.007,0.456,0.483,0.0,0.0,8238.0,5079.0,1.0
foul_prob[4320],0.356,0.014,0.329,0.383,0.0,0.0,7051.0,4773.0,1.0
foul_prob[4321],0.472,0.02,0.433,0.513,0.0,0.0,7481.0,4853.0,1.0
foul_prob[4322],0.37,0.013,0.346,0.395,0.0,0.0,7609.0,5100.0,1.0
foul_prob[4323],0.405,0.016,0.375,0.438,0.0,0.0,7905.0,5548.0,1.0
foul_prob[4324],0.476,0.017,0.444,0.51,0.0,0.0,7833.0,5376.0,1.0
foul_prob[4325],0.498,0.016,0.467,0.53,0.0,0.0,7106.0,5658.0,1.0
foul_prob[4326],0.362,0.015,0.333,0.39,0.0,0.0,7196.0,5657.0,1.0
foul_prob[4327],0.435,0.012,0.412,0.458,0.0,0.0,7161.0,5833.0,1.0
foul_prob[4328],0.476,0.018,0.44,0.51,0.0,0.0,8423.0,4657.0,1.0
foul_prob[4329],0.499,0.007,0.485,0.514,0.0,0.0,8433.0,5041.0,1.0
foul_prob[4330],0.43,0.008,0.413,0.446,0.0,0.0,7654.0,5763.0,1.0
foul_prob[4331],0.532,0.014,0.505,0.56,0.0,0.0,8148.0,5486.0,1.0
foul_prob[4332],0.395,0.015,0.364,0.423,0.0,0.0,6890.0,4955.0,1.0
foul_prob[4333],0.434,0.012,0.41,0.457,0.0,0.0,7570.0,5007.0,1.0
foul_prob[4334],0.403,0.018,0.368,0.439,0.0,0.0,8660.0,5257.0,1.0
foul_prob[4335],0.273,0.021,0.232,0.313,0.0,0.0,7617.0,5496.0,1.0
foul_prob[4336],0.367,0.014,0.34,0.396,0.0,0.0,7690.0,4963.0,1.0
foul_prob[4337],0.355,0.021,0.313,0.394,0.0,0.0,8603.0,5278.0,1.0
foul_prob[4338],0.413,0.018,0.378,0.448,0.0,0.0,9090.0,5236.0,1.0
foul_prob[4339],0.351,0.019,0.315,0.39,0.0,0.0,7425.0,5083.0,1.0
foul_prob[4340],0.375,0.02,0.335,0.413,0.0,0.0,8118.0,5260.0,1.0
foul_prob[4341],0.51,0.019,0.473,0.548,0.0,0.0,8109.0,5572.0,1.0
foul_prob[4342],0.327,0.013,0.303,0.354,0.0,0.0,6852.0,5228.0,1.0
foul_prob[4343],0.55,0.015,0.52,0.58,0.0,0.0,7401.0,5307.0,1.0
foul_prob[4344],0.428,0.013,0.403,0.453,0.0,0.0,7829.0,5484.0,1.0
foul_prob[4345],0.441,0.017,0.408,0.474,0.0,0.0,8009.0,5069.0,1.0
foul_prob[4346],0.472,0.013,0.448,0.499,0.0,0.0,7869.0,5056.0,1.0
foul_prob[4347],0.476,0.021,0.434,0.515,0.0,0.0,8467.0,5753.0,1.0
foul_prob[4348],0.414,0.008,0.398,0.431,0.0,0.0,6160.0,4979.0,1.0
foul_prob[4349],0.414,0.015,0.386,0.446,0.0,0.0,7917.0,4784.0,1.0
foul_prob[4350],0.457,0.013,0.431,0.484,0.0,0.0,8961.0,5233.0,1.0
foul_prob[4351],0.295,0.02,0.257,0.336,0.0,0.0,7985.0,5694.0,1.0
foul_prob[4352],0.404,0.017,0.37,0.436,0.0,0.0,8128.0,5394.0,1.0
foul_prob[4353],0.504,0.013,0.478,0.531,0.0,0.0,8249.0,4786.0,1.0
foul_prob[4354],0.532,0.022,0.492,0.575,0.0,0.0,8431.0,5626.0,1.0
foul_prob[4355],0.321,0.015,0.291,0.352,0.0,0.0,7097.0,5064.0,1.0
foul_prob[4356],0.456,0.007,0.442,0.47,0.0,0.0,7929.0,5203.0,1.0
foul_prob[4357],0.444,0.014,0.416,0.473,0.0,0.0,7862.0,5000.0,1.0
foul_prob[4358],0.439,0.016,0.408,0.471,0.0,0.0,7848.0,5401.0,1.0
foul_prob[4359],0.363,0.017,0.33,0.397,0.0,0.0,8907.0,5481.0,1.0
foul_prob[4360],0.409,0.008,0.393,0.424,0.0,0.0,6901.0,5192.0,1.0
foul_prob[4361],0.515,0.013,0.49,0.542,0.0,0.0,7489.0,5813.0,1.0
foul_prob[4362],0.352,0.019,0.315,0.389,0.0,0.0,8573.0,5064.0,1.0
foul_prob[4363],0.473,0.012,0.45,0.496,0.0,0.0,8592.0,5245.0,1.0
foul_prob[4364],0.416,0.018,0.381,0.45,0.0,0.0,8797.0,5380.0,1.0
foul_prob[4365],0.465,0.011,0.443,0.485,0.0,0.0,6895.0,5249.0,1.0
foul_prob[4366],0.557,0.013,0.53,0.582,0.0,0.0,7691.0,5256.0,1.0
foul_prob[4367],0.367,0.034,0.306,0.435,0.0,0.0,9584.0,5000.0,1.0
foul_prob[4368],0.526,0.01,0.507,0.544,0.0,0.0,8596.0,5081.0,1.0
foul_prob[4369],0.394,0.011,0.372,0.413,0.0,0.0,7621.0,5192.0,1.0
foul_prob[4370],0.511,0.015,0.482,0.541,0.0,0.0,7850.0,5225.0,1.0
foul_prob[4371],0.372,0.016,0.34,0.402,0.0,0.0,8029.0,5026.0,1.0
foul_prob[4372],0.607,0.022,0.564,0.649,0.0,0.0,8001.0,5271.0,1.0
foul_prob[4373],0.437,0.014,0.411,0.464,0.0,0.0,8175.0,4783.0,1.0
foul_prob[4374],0.451,0.011,0.431,0.473,0.0,0.0,8880.0,5185.0,1.0
foul_prob[4375],0.393,0.018,0.358,0.427,0.0,0.0,7999.0,5373.0,1.0
foul_prob[4376],0.377,0.016,0.347,0.408,0.0,0.0,8877.0,5662.0,1.0
foul_prob[4377],0.389,0.02,0.35,0.43,0.0,0.0,7788.0,5508.0,1.0
foul_prob[4378],0.437,0.019,0.399,0.472,0.0,0.0,7521.0,5247.0,1.0
foul_prob[4379],0.356,0.021,0.313,0.394,0.0,0.0,7733.0,5348.0,1.0
foul_prob[4380],0.374,0.015,0.344,0.403,0.0,0.0,7252.0,5189.0,1.0
foul_prob[4381],0.394,0.014,0.367,0.422,0.0,0.0,7976.0,4885.0,1.0
foul_prob[4382],0.358,0.015,0.329,0.387,0.0,0.0,7245.0,4881.0,1.0
foul_prob[4383],0.468,0.016,0.437,0.5,0.0,0.0,8508.0,4656.0,1.0
foul_prob[4384],0.366,0.013,0.341,0.39,0.0,0.0,7161.0,5553.0,1.0
foul_prob[4385],0.369,0.014,0.34,0.396,0.0,0.0,7140.0,4631.0,1.0
foul_prob[4386],0.467,0.015,0.437,0.495,0.0,0.0,7458.0,5345.0,1.0
foul_prob[4387],0.488,0.018,0.453,0.521,0.0,0.0,7696.0,5250.0,1.0
foul_prob[4388],0.554,0.017,0.521,0.588,0.0,0.0,7977.0,5394.0,1.0
foul_prob[4389],0.5,0.01,0.481,0.52,0.0,0.0,7562.0,5620.0,1.0
foul_prob[4390],0.485,0.011,0.463,0.508,0.0,0.0,8146.0,4694.0,1.0
foul_prob[4391],0.579,0.018,0.544,0.615,0.0,0.0,7920.0,4976.0,1.0
foul_prob[4392],0.325,0.02,0.288,0.367,0.0,0.0,8447.0,5135.0,1.0
foul_prob[4393],0.455,0.016,0.422,0.486,0.0,0.0,7220.0,5430.0,1.0
foul_prob[4394],0.545,0.017,0.513,0.579,0.0,0.0,7889.0,5727.0,1.0
